X,Y,T
-0.27568,51.5644,15.0
-0.20021,51.4524,15.0
-0.27568,51.5644,15.0
-0.18868,51.4106,15.0
0.027261,51.5315,15.0
-0.18868,51.4106,15.0
-0.20021,51.4524,15.0
-0.20021,51.4524,15.0
-0.18868,51.4106,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.18868,51.4106,15.0
-0.27568,51.5644,15.0
-0.20021,51.4524,15.0
-0.18868,51.4106,15.0
-0.20021,51.4524,15.0
-0.27568,51.5644,15.0
-0.20021,51.4524,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.20021,51.4524,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.20021,51.4524,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
0.027261,51.5315,15.0
-0.20021,51.4524,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.18868,51.4106,15.0
-0.27568,51.5644,15.0
-0.20021,51.4524,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.18868,51.4106,15.0
-0.27568,51.5644,15.0
-0.20021,51.4524,15.0
-0.20021,51.4524,15.0
-0.27568,51.5644,15.0
-0.20021,51.4524,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.20021,51.4524,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
-0.07761,51.366,15.0
-0.27568,51.5644,15.0
-0.27568,51.5644,15.0
0.039246,51.3727,15.0
0.027261,51.5315,15.0
0.039246,51.3727,15.0
-0.18868,51.4106,15.0
-0.0188,51.5946,15.0
0.039246,51.3727,15.0
-0.18868,51.4106,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
-0.18868,51.4106,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
-0.18868,51.4106,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
-0.18868,51.4106,15.0
0.039246,51.3727,15.0
-0.18868,51.4106,15.0
-0.16291,51.543,15.0
-0.16291,51.543,15.0
-0.16291,51.543,15.0
-0.16291,51.543,15.0
-0.0188,51.5946,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
-0.18868,51.4106,15.0
0.039246,51.3727,15.0
-0.0188,51.5946,15.0
0.039246,51.3727,15.0
-0.0188,51.5946,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
-0.18868,51.4106,15.0
-0.27568,51.5644,15.0
-0.18868,51.4106,15.0
-0.18868,51.4106,15.0
0.027261,51.5315,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
0.027261,51.5315,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
0.027261,51.5315,15.0
0.039246,51.3727,15.0
-0.18868,51.4106,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
-0.18868,51.4106,15.0
0.039246,51.3727,15.0
0.027261,51.5315,15.0
0.027261,51.5315,15.0
-0.0188,51.5946,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
-0.0188,51.5946,15.0
-0.0188,51.5946,15.0
-0.20021,51.4524,15.0
-0.20021,51.4524,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
0.039246,51.3727,15.0
-0.20021,51.4524,15.0
-0.20021,51.4524,15.0
-0.20021,51.4524,15.0
0.039246,51.3727,15.0
-0.16291,51.543,15.0
-0.18868,51.4106,15.0
0.027261,51.5315,15.0
-0.21819,51.6111,15.0
0.027261,51.5315,15.0
0.027261,51.5315,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
0.027261,51.5315,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.15295,51.5122,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.15295,51.5122,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
0.027261,51.5315,15.0
-0.21819,51.6111,15.0
-0.15295,51.5122,15.0
-0.15295,51.5122,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
0.027261,51.5315,15.0
-0.21819,51.6111,15.0
-0.15295,51.5122,15.0
-0.21819,51.6111,15.0
0.027261,51.5315,15.0
-0.15295,51.5122,15.0
-0.15295,51.5122,15.0
0.129479,51.5456,15.0
0.129479,51.5456,15.0
0.027261,51.5315,15.0
0.129479,51.5456,15.0
-0.15295,51.5122,15.0
-0.15295,51.5122,15.0
0.129479,51.5456,15.0
-0.15295,51.5122,15.0
0.027261,51.5315,15.0
0.027261,51.5315,15.0
0.027261,51.5315,15.0
-0.09351,51.5156,15.0
-0.15295,51.5122,15.0
-0.15295,51.5122,15.0
0.027261,51.5315,15.0
0.129479,51.5456,15.0
-0.15295,51.5122,15.0
0.027261,51.5315,15.0
0.027261,51.5315,15.0
-0.15295,51.5122,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
0.129479,51.5456,15.0
-0.15295,51.5122,15.0
0.129479,51.5456,15.0
0.129479,51.5456,15.0
-0.15295,51.5122,15.0
0.129479,51.5456,15.0
0.129479,51.5456,15.0
0.129479,51.5456,15.0
-0.15295,51.5122,15.0
0.129479,51.5456,15.0
0.129479,51.5456,15.0
0.129479,51.5456,15.0
0.027261,51.5315,15.0
-0.21819,51.6111,15.0
-0.15295,51.5122,15.0
-0.20021,51.4524,15.0
0.146212,51.4582,15.0
0.027261,51.5315,15.0
0.146212,51.4582,15.0
0.146212,51.4582,15.0
-0.20021,51.4524,15.0
0.146212,51.4582,15.0
0.146212,51.4582,15.0
0.146212,51.4582,15.0
0.146212,51.4582,15.0
0.146212,51.4582,15.0
0.146212,51.4582,15.0
0.146212,51.4582,15.0
0.146212,51.4582,15.0
0.146212,51.4582,15.0
0.146212,51.4582,15.0
0.146212,51.4582,15.0
-0.20021,51.4524,15.0
-0.20021,51.4524,15.0
-0.20021,51.4524,15.0
-0.20021,51.4524,15.0
-0.27568,51.5644,15.0
-0.20021,51.4524,15.0
-0.20021,51.4524,15.0
0.027261,51.5315,15.0
-0.27568,51.5644,15.0
-0.20021,51.4524,15.0
0.146212,51.4582,15.0
0.146212,51.4582,15.0
0.146212,51.4582,15.0
-0.20021,51.4524,15.0
-0.20021,51.4524,15.0
0.027261,51.5315,15.0
0.146212,51.4582,15.0
-0.20021,51.4524,15.0
-0.27568,51.5644,15.0
0.146212,51.4582,15.0
0.146212,51.4582,15.0
-0.15295,51.5122,15.0
0.027261,51.5315,15.0
-0.21819,51.6111,15.0
-0.15295,51.5122,15.0
-0.15295,51.5122,15.0
-0.21819,51.6111,15.0
-0.15295,51.5122,15.0
-0.21819,51.6111,15.0
-0.15295,51.5122,15.0
0.027261,51.5315,15.0
0.027261,51.5315,15.0
-0.21819,51.6111,15.0
0.027261,51.5315,15.0
0.027261,51.5315,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
0.027261,51.5315,15.0
-0.21819,51.6111,15.0
0.027261,51.5315,15.0
0.027261,51.5315,15.0
0.027261,51.5315,15.0
0.027261,51.5315,15.0
0.027261,51.5315,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
0.027261,51.5315,15.0
-0.21819,51.6111,15.0
-0.20021,51.4524,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.21819,51.6111,15.0
-0.16291,51.543,15.0
-0.28367,51.393,15.0
-0.16291,51.543,15.0
-0.01734,51.4423,15.0
-0.16291,51.543,15.0
-0.01734,51.4423,15.0
-0.16291,51.543,15.0
-0.07761,51.366,15.0
-0.0188,51.5946,15.0
-0.07761,51.366,15.0
-0.07761,51.366,15.0
-0.07761,51.366,15.0
-0.07761,51.366,15.0
-0.07761,51.366,15.0
-0.16291,51.543,15.0
-0.07761,51.366,15.0
-0.18868,51.4106,15.0
-0.0188,51.5946,15.0
-0.01734,51.4423,15.0
-0.16291,51.543,15.0
-0.0188,51.5946,15.0
0.070085,51.5859,15.0
-0.07761,51.366,15.0
-0.01734,51.4423,15.0
-0.16291,51.543,15.0
-0.16291,51.543,15.0
-0.0188,51.5946,15.0
-0.01734,51.4423,15.0
0.070085,51.5859,15.0
-0.01734,51.4423,15.0
-0.16291,51.543,15.0
-0.07761,51.366,15.0
-0.07761,51.366,15.0
-0.16291,51.543,15.0
-0.07761,51.366,15.0
-0.0188,51.5946,15.0
-0.0188,51.5946,15.0
-0.18868,51.4106,15.0
-0.07761,51.366,15.0
-0.0188,51.5946,15.0
-0.16291,51.543,16.0
-0.11385,51.4645,16.0
-0.11385,51.4645,16.0
-0.11385,51.4645,16.0
-0.07308,51.4659,16.0
-0.06045,51.5549,16.0
-0.11385,51.4645,16.0
-0.06045,51.5549,16.0
-0.07308,51.4659,16.0
-0.21819,51.6111,16.0
-0.37855,51.4624,16.0
-0.17226,51.3576,16.0
-0.27568,51.5644,16.0
-0.11385,51.4645,16.0
-0.11385,51.4645,16.0
-0.37855,51.4624,16.0
-0.11385,51.4645,16.0
-0.0188,51.5946,16.0
-0.27568,51.5644,16.0
-0.21819,51.6111,16.0
-0.01734,51.4423,16.0
-0.06045,51.5549,16.0
-0.15295,51.5122,16.0
-0.07761,51.366,16.0
0.235368,51.5652,16.0
-0.21819,51.6111,16.0
-0.17226,51.3576,16.0
-0.06045,51.5549,16.0
-0.1067,51.5877,16.0
-0.27568,51.5644,16.0
-0.06045,51.5549,16.0
-0.11385,51.4645,16.0
-0.17226,51.3576,16.0
-0.27568,51.5644,16.0
0.027261,51.5315,16.0
-0.06045,51.5549,16.0
-0.20021,51.4524,16.0
-0.06045,51.5549,16.0
-0.27568,51.5644,16.0
-0.27568,51.5644,16.0
-0.06045,51.5549,16.0
-0.21819,51.6111,16.0
-0.06045,51.5549,16.0
-0.07761,51.366,16.0
-0.16291,51.543,16.0
-0.20021,51.4524,16.0
-0.06045,51.5549,16.0
-0.44179,51.5366,16.0
-0.07761,51.366,16.0
-0.06045,51.5549,16.0
-0.1067,51.5877,16.0
-0.20021,51.4524,16.0
-0.37855,51.4624,16.0
-0.06045,51.5549,16.0
-0.11385,51.4645,16.0
-0.06045,51.5549,16.0
-0.06045,51.5549,16.0
0.027261,51.5315,16.0
-0.17226,51.3576,16.0
-0.07761,51.366,16.0
-0.06045,51.5549,16.0
-0.07308,51.4659,16.0
0.027261,51.5315,16.0
-0.06045,51.5549,16.0
-0.11385,51.4645,16.0
-0.21819,51.6111,16.0
0.235368,51.5652,16.0
0.235368,51.5652,16.0
-0.06045,51.5549,16.0
-0.06045,51.5549,16.0
0.070085,51.5859,16.0
-0.21819,51.6111,16.0
-0.06045,51.5549,16.0
-0.21819,51.6111,16.0
-0.15295,51.5122,16.0
-0.06045,51.5549,16.0
-0.06045,51.5549,16.0
-0.16291,51.543,16.0
-0.27568,51.5644,16.0
-0.21819,51.6111,16.0
0.235368,51.5652,16.0
-0.15295,51.5122,16.0
-0.11385,51.4645,16.0
0.070085,51.5859,16.0
-0.21819,51.6111,16.0
-0.21819,51.6111,16.0
0.027261,51.5315,16.0
-0.27568,51.5644,16.0
-0.21819,51.6111,16.0
-0.1067,51.5877,16.0
-0.06045,51.5549,16.0
-0.27568,51.5644,16.0
-0.37855,51.4624,16.0
-0.06045,51.5549,16.0
-0.07308,51.4659,16.0
-0.21819,51.6111,16.0
-0.11385,51.4645,16.0
0.146212,51.4582,16.0
-0.07308,51.4659,16.0
-0.20021,51.4524,16.0
-0.06045,51.5549,16.0
-0.06045,51.5549,16.0
-0.06045,51.5549,16.0
-0.11385,51.4645,16.0
-0.21819,51.6111,16.0
-0.37855,51.4624,16.0
-0.37855,51.4624,16.0
-0.17226,51.3576,16.0
-0.17226,51.3576,16.0
0.146212,51.4582,16.0
-0.37855,51.4624,16.0
-0.07308,51.4659,16.0
0.070085,51.5859,16.0
-0.33598,51.5947,16.0
-0.01734,51.4423,16.0
-0.01734,51.4423,16.0
0.070085,51.5859,16.0
-0.20021,51.4524,16.0
-0.33598,51.5947,16.0
-0.01734,51.4423,16.0
-0.07761,51.366,16.0
-0.21819,51.6111,16.0
-0.33598,51.5947,16.0
-0.06045,51.5549,16.0
-0.21819,51.6111,16.0
-0.20021,51.4524,16.0
-0.21819,51.6111,16.0
0.146212,51.4582,16.0
-0.20021,51.4524,16.0
-0.06045,51.5549,16.0
-0.11385,51.4645,16.0
-0.06045,51.5549,16.0
-0.27568,51.5644,16.0
-0.27568,51.5644,16.0
-0.07308,51.4659,16.0
-0.20021,51.4524,16.0
0.146212,51.4582,16.0
-0.21819,51.6111,16.0
-0.17226,51.3576,16.0
-0.06045,51.5549,16.0
-0.37855,51.4624,16.0
-0.17226,51.3576,16.0
-0.16291,51.543,16.0
-0.15295,51.5122,16.0
-0.27568,51.5644,16.0
-0.33598,51.5947,16.0
-0.17226,51.3576,16.0
-0.37855,51.4624,16.0
-0.27568,51.5644,16.0
-0.06045,51.5549,16.0
-0.20021,51.4524,16.0
-0.01734,51.4423,16.0
-0.06045,51.5549,16.0
-0.27568,51.5644,16.0
-0.37855,51.4624,16.0
-0.06045,51.5549,16.0
-0.06045,51.5549,16.0
-0.11385,51.4645,16.0
-0.06045,51.5549,16.0
-0.16291,51.543,16.0
-0.21819,51.6111,16.0
-0.06045,51.5549,16.0
-0.07308,51.4659,16.0
-0.37855,51.4624,16.0
-0.15295,51.5122,16.0
-0.1067,51.5877,16.0
-0.11385,51.4645,16.0
-0.27568,51.5644,16.0
-0.21819,51.6111,16.0
-0.07761,51.366,16.0
-0.27568,51.5644,16.0
-0.16291,51.543,16.0
-0.27568,51.5644,16.0
-0.27568,51.5644,16.0
-0.11385,51.4645,16.0
-0.33598,51.5947,16.0
-0.33598,51.5947,16.0
-0.07761,51.366,16.0
-0.37855,51.4624,16.0
0.070085,51.5859,16.0
-0.06045,51.5549,16.0
-0.21819,51.6111,16.0
0.146212,51.4582,16.0
-0.11385,51.4645,16.0
-0.07761,51.366,16.0
-0.17226,51.3576,16.0
-0.07761,51.366,16.0
0.146212,51.4582,16.0
-0.37855,51.4624,16.0
-0.06045,51.5549,16.0
0.027261,51.5315,16.0
-0.37855,51.4624,16.0
-0.11385,51.4645,16.0
0.070085,51.5859,16.0
-0.0188,51.5946,16.0
-0.01734,51.4423,16.0
0.070085,51.5859,16.0
-0.16291,51.543,16.0
-0.06045,51.5549,16.0
-0.18868,51.4106,16.0
-0.06045,51.5549,16.0
-0.01734,51.4423,16.0
-0.11385,51.4645,16.0
-0.20021,51.4524,16.0
0.027261,51.5315,16.0
-0.44179,51.5366,16.0
-0.44179,51.5366,16.0
-0.07761,51.366,16.0
-0.27568,51.5644,16.0
-0.21819,51.6111,16.0
-0.21819,51.6111,16.0
-0.1067,51.5877,16.0
-0.11385,51.4645,16.0
-0.21735,51.4873,16.0
-0.27568,51.5644,16.0
-0.21735,51.4873,16.0
-0.21735,51.4873,16.0
0.070085,51.5859,16.0
-0.21735,51.4873,16.0
-0.1067,51.5877,16.0
-0.11385,51.4645,16.0
-0.21735,51.4873,16.0
-0.07308,51.4659,16.0
-0.44179,51.5366,16.0
-0.18868,51.4106,16.0
-0.07308,51.4659,16.0
0.027261,51.5315,16.0
-0.1067,51.5877,16.0
-0.11385,51.4645,16.0
-0.21735,51.4873,16.0
-0.1067,51.5877,16.0
-0.44179,51.5366,16.0
-0.21819,51.6111,16.0
-0.44179,51.5366,16.0
-0.07308,51.4659,16.0
-0.01734,51.4423,16.0
-0.11385,51.4645,16.0
-0.07308,51.4659,16.0
-0.21819,51.6111,16.0
0.235368,51.5652,16.0
-0.18868,51.4106,16.0
-0.27568,51.5644,16.0
-0.07761,51.366,16.0
-0.15295,51.5122,16.0
-0.1067,51.5877,16.0
0.235368,51.5652,16.0
-0.21735,51.4873,16.0
-0.21735,51.4873,16.0
-0.21819,51.6111,16.0
-0.07308,51.4659,16.0
-0.11385,51.4645,16.0
-0.27568,51.5644,16.0
-0.0188,51.5946,16.0
-0.15295,51.5122,16.0
0.027261,51.5315,16.0
-0.27568,51.5644,16.0
-0.07761,51.366,16.0
-0.11385,51.4645,16.0
-0.1067,51.5877,16.0
-0.21819,51.6111,16.0
-0.1067,51.5877,16.0
-0.44179,51.5366,16.0
-0.11385,51.4645,16.0
0.027261,51.5315,16.0
-0.21819,51.6111,16.0
0.235368,51.5652,16.0
-0.07761,51.366,16.0
0.235368,51.5652,16.0
-0.15295,51.5122,16.0
-0.21819,51.6111,16.0
-0.28914,51.4403,16.0
-0.01734,51.4423,16.0
-0.11385,51.4645,16.0
0.027261,51.5315,16.0
0.235368,51.5652,16.0
-0.0188,51.5946,16.0
-0.07761,51.366,16.0
-0.07761,51.366,16.0
-0.07761,51.366,16.0
-0.1067,51.5877,16.0
-0.07761,51.366,16.0
0.070085,51.5859,16.0
-0.27568,51.5644,16.0
-0.20021,51.4524,16.0
-0.44179,51.5366,16.0
-0.44179,51.5366,16.0
-0.44179,51.5366,16.0
-0.07308,51.4659,16.0
-0.07308,51.4659,16.0
-0.21735,51.4873,16.0
-0.21735,51.4873,16.0
-0.21735,51.4873,16.0
-0.44179,51.5366,16.0
-0.21819,51.6111,16.0
-0.44179,51.5366,16.0
0.235368,51.5652,16.0
-0.11385,51.4645,16.0
-0.44179,51.5366,16.0
-0.27568,51.5644,16.0
-0.07308,51.4659,16.0
-0.1067,51.5877,16.0
-0.1067,51.5877,16.0
-0.11385,51.4645,16.0
-0.1067,51.5877,16.0
-0.0188,51.5946,16.0
-0.16291,51.543,16.0
0.027261,51.5315,16.0
-0.16291,51.543,16.0
-0.27568,51.5644,16.0
-0.20021,51.4524,16.0
-0.06045,51.5549,16.0
-0.44179,51.5366,16.0
-0.21819,51.6111,16.0
-0.07761,51.366,16.0
-0.11385,51.4645,16.0
-0.06045,51.5549,16.0
-0.44179,51.5366,16.0
-0.07308,51.4659,16.0
-0.27568,51.5644,16.0
-0.06045,51.5549,16.0
-0.21819,51.6111,16.0
-0.21819,51.6111,16.0
-0.17226,51.3576,16.0
-0.1067,51.5877,16.0
-0.17226,51.3576,16.0
-0.06045,51.5549,16.0
-0.28914,51.4403,16.0
-0.06045,51.5549,16.0
-0.07761,51.366,16.0
-0.27568,51.5644,16.0
0.070085,51.5859,16.0
-0.06045,51.5549,16.0
-0.06045,51.5549,16.0
-0.20021,51.4524,16.0
-0.21819,51.6111,16.0
-0.27568,51.5644,16.0
-0.01734,51.4423,16.0
-0.27568,51.5644,16.0
-0.21819,51.6111,16.0
-0.06045,51.5549,16.0
-0.17226,51.3576,16.0
-0.11385,51.4645,16.0
-0.27568,51.5644,16.0
-0.16291,51.543,16.0
-0.27568,51.5644,16.0
-0.07308,51.4659,16.0
-0.20021,51.4524,16.0
-0.18868,51.4106,16.0
-0.44179,51.5366,16.0
-0.27568,51.5644,16.0
-0.27568,51.5644,16.0
-0.18868,51.4106,16.0
-0.27568,51.5644,16.0
-0.44179,51.5366,16.0
-0.07308,51.4659,16.0
-0.06045,51.5549,16.0
-0.18868,51.4106,16.0
-0.44179,51.5366,16.0
-0.06045,51.5549,16.0
-0.07761,51.366,16.0
-0.17226,51.3576,16.0
-0.21735,51.4873,16.0
-0.21819,51.6111,16.0
-0.07761,51.366,16.0
-0.28914,51.4403,16.0
-0.20021,51.4524,16.0
-0.07761,51.366,16.0
-0.20021,51.4524,16.0
-0.11385,51.4645,16.0
-0.01734,51.4423,16.0
-0.44179,51.5366,16.0
-0.27568,51.5644,16.0
-0.21735,51.4873,16.0
-0.20021,51.4524,16.0
-0.0188,51.5946,16.0
-0.44179,51.5366,16.0
-0.21735,51.4873,16.0
-0.1067,51.5877,16.0
-0.07761,51.366,16.0
-0.27568,51.5644,16.0
-0.11385,51.4645,16.0
-0.20021,51.4524,16.0
-0.44179,51.5366,16.0
-0.16291,51.543,16.0
-0.07308,51.4659,16.0
-0.06045,51.5549,16.0
-0.20021,51.4524,16.0
-0.21735,51.4873,16.0
0.027261,51.5315,16.0
-0.27568,51.5644,16.0
-0.06045,51.5549,16.0
-0.27568,51.5644,16.0
0.235368,51.5652,16.0
-0.44179,51.5366,16.0
-0.44179,51.5366,16.0
-0.07761,51.366,16.0
-0.07308,51.4659,16.0
0.027261,51.5315,16.0
-0.27568,51.5644,16.0
-0.27568,51.5644,16.0
-0.11385,51.4645,16.0
-0.17226,51.3576,16.0
-0.27568,51.5644,16.0
-0.20021,51.4524,16.0
-0.21819,51.6111,16.0
-0.07308,51.4659,16.0
-0.28914,51.4403,16.0
0.027261,51.5315,16.0
-0.27568,51.5644,16.0
0.027261,51.5315,16.0
-0.21735,51.4873,16.0
-0.21735,51.4873,16.0
0.027261,51.5315,16.0
-0.01734,51.4423,16.0
-0.07308,51.4659,16.0
0.146212,51.4582,16.0
-0.18868,51.4106,16.0
-0.3141,51.5244,16.0
-0.28914,51.4403,16.0
-0.08144,51.6489,16.0
-0.07308,51.4659,16.0
0.027261,51.5315,16.0
0.039246,51.3727,16.0
-0.3141,51.5244,16.0
0.070085,51.5859,16.0
-0.3141,51.5244,16.0
-0.01734,51.4423,16.0
0.070085,51.5859,16.0
0.039246,51.3727,16.0
0.235368,51.5652,16.0
-0.18978,51.4964,16.0
-0.0188,51.5946,16.0
0.027261,51.5315,16.0
0.039246,51.3727,16.0
-0.08144,51.6489,16.0
-0.03647,51.5155,16.0
-0.08144,51.6489,16.0
-0.03647,51.5155,16.0
-0.16291,51.543,16.0
-0.15295,51.5122,16.0
-0.07761,51.366,16.0
-0.03647,51.5155,16.0
-0.3141,51.5244,16.0
-0.3141,51.5244,16.0
-0.18868,51.4106,16.0
-0.01734,51.4423,16.0
0.039246,51.3727,16.0
0.146212,51.4582,16.0
-0.18978,51.4964,16.0
-0.20021,51.4524,16.0
-0.3141,51.5244,16.0
0.039246,51.3727,16.0
-0.3141,51.5244,16.0
-0.18868,51.4106,16.0
0.235368,51.5652,16.0
-0.18978,51.4964,16.0
0.039246,51.3727,16.0
-0.18978,51.4964,16.0
-0.01734,51.4423,16.0
-0.07761,51.366,16.0
-0.01734,51.4423,16.0
0.039246,51.3727,16.0
-0.0188,51.5946,16.0
0.235368,51.5652,16.0
0.129479,51.5456,16.0
-0.3141,51.5244,16.0
-0.08144,51.6489,16.0
-0.28914,51.4403,16.0
-0.33598,51.5947,16.0
0.039246,51.3727,16.0
-0.07761,51.366,16.0
0.039246,51.3727,16.0
-0.08144,51.6489,16.0
-0.07761,51.366,16.0
-0.28914,51.4403,16.0
-0.08144,51.6489,16.0
-0.01734,51.4423,16.0
-0.08144,51.6489,16.0
-0.15295,51.5122,16.0
0.129479,51.5456,16.0
-0.16291,51.543,16.0
-0.01734,51.4423,16.0
-0.07761,51.366,16.0
0.027261,51.5315,16.0
-0.3141,51.5244,16.0
-0.07308,51.4659,16.0
-0.11385,51.4645,16.0
-0.01734,51.4423,16.0
-0.10989,51.5455,16.0
-0.20021,51.4524,16.0
-0.33598,51.5947,16.0
-0.3141,51.5244,16.0
-0.07761,51.366,16.0
-0.07761,51.366,16.0
0.129479,51.5456,16.0
-0.18978,51.4964,16.0
-0.33598,51.5947,16.0
0.039246,51.3727,16.0
-0.33598,51.5947,16.0
-0.03647,51.5155,16.0
-0.01734,51.4423,16.0
-0.08144,51.6489,16.0
-0.08144,51.6489,16.0
-0.15295,51.5122,16.0
0.039246,51.3727,16.0
-0.16291,51.543,16.0
-0.18978,51.4964,16.0
-0.0188,51.5946,16.0
-0.3141,51.5244,16.0
0.070085,51.5859,16.0
0.129479,51.5456,16.0
0.146212,51.4582,16.0
-0.33598,51.5947,16.0
-0.28914,51.4403,16.0
-0.08144,51.6489,16.0
-0.11385,51.4645,16.0
-0.08144,51.6489,16.0
-0.08144,51.6489,16.0
0.146212,51.4582,16.0
-0.28914,51.4403,16.0
0.146212,51.4582,16.0
-0.03647,51.5155,16.0
-0.3141,51.5244,16.0
-0.01734,51.4423,16.0
0.027261,51.5315,16.0
-0.18978,51.4964,16.0
-0.07761,51.366,16.0
-0.11385,51.4645,16.0
-0.33598,51.5947,16.0
-0.33598,51.5947,16.0
-0.15295,51.5122,16.0
-0.0188,51.5946,16.0
0.070085,51.5859,16.0
-0.16291,51.543,16.0
-0.28914,51.4403,16.0
0.027261,51.5315,16.0
-0.33598,51.5947,16.0
0.129479,51.5456,16.0
-0.3141,51.5244,16.0
-0.16291,51.543,16.0
0.039246,51.3727,16.0
-0.0188,51.5946,16.0
-0.18868,51.4106,16.0
-0.33598,51.5947,16.0
-0.28914,51.4403,16.0
-0.07761,51.366,16.0
-0.20021,51.4524,16.0
-0.3141,51.5244,16.0
-0.20021,51.4524,16.0
-0.20021,51.4524,16.0
-0.16291,51.543,16.0
0.027261,51.5315,16.0
-0.28367,51.393,16.0
-0.33598,51.5947,16.0
-0.28367,51.393,16.0
-0.0188,51.5946,16.0
-0.3141,51.5244,16.0
-0.3141,51.5244,16.0
-0.28914,51.4403,16.0
0.146212,51.4582,16.0
-0.15295,51.5122,16.0
-0.3141,51.5244,16.0
-0.16291,51.543,16.0
-0.3141,51.5244,16.0
-0.28367,51.393,16.0
-0.03647,51.5155,16.0
-0.16291,51.543,16.0
-0.20021,51.4524,16.0
-0.28367,51.393,16.0
-0.07761,51.366,16.0
-0.16291,51.543,16.0
-0.15295,51.5122,16.0
-0.18978,51.4964,16.0
0.129479,51.5456,16.0
-0.18978,51.4964,16.0
-0.01734,51.4423,16.0
-0.3141,51.5244,16.0
-0.3141,51.5244,16.0
-0.03647,51.5155,16.0
-0.28367,51.393,16.0
-0.11385,51.4645,16.0
0.039246,51.3727,16.0
-0.18978,51.4964,16.0
-0.18868,51.4106,16.0
0.027261,51.5315,16.0
-0.28914,51.4403,16.0
-0.3141,51.5244,16.0
-0.3141,51.5244,16.0
-0.3141,51.5244,16.0
0.146212,51.4582,16.0
-0.28367,51.393,16.0
-0.07761,51.366,16.0
-0.28367,51.393,16.0
-0.3141,51.5244,16.0
0.129479,51.5456,16.0
0.039246,51.3727,16.0
0.039246,51.3727,16.0
-0.07308,51.4659,16.0
-0.3141,51.5244,16.0
-0.01734,51.4423,16.0
0.129479,51.5456,16.0
0.146212,51.4582,16.0
-0.07761,51.366,16.0
-0.03647,51.5155,16.0
-0.33598,51.5947,16.0
-0.3141,51.5244,16.0
-0.18978,51.4964,16.0
-0.3141,51.5244,16.0
0.070085,51.5859,16.0
0.146212,51.4582,16.0
0.129479,51.5456,16.0
-0.18868,51.4106,16.0
-0.03647,51.5155,16.0
-0.01734,51.4423,16.0
-0.07308,51.4659,16.0
-0.07308,51.4659,16.0
-0.0188,51.5946,16.0
