X,Y,T
-10.573,8.2789,0
-10.573,8.2789,1
-10.573,8.2789,2
-10.573,8.2789,3
-13.2333,8.4833,4
-10.573,8.2789,5
-13.2333,8.4833,5
-13.2333,8.4833,6
-11.7383,7.9647,6
-10.573,8.2789,6
-11.75,9.05,6
-10.573,8.2789,7
-11.1903,7.8769,7
-11.1903,7.8769,8
-10.573,8.2789,8
-10.573,8.2789,9
-13.2333,8.4833,9
-10.573,8.2789,10
-12.9182,9.125,10
-12.7833,8.7667,11
-10.573,8.2789,11
-10.573,8.2789,12
-10.573,8.2789,13
-12.7833,8.7667,14
-10.573,8.2789,15
-10.573,8.2789,16
-10.573,8.2789,17
-10.573,8.2789,18
-10.573,8.2789,19
-10.573,8.2789,20
-10.573,8.2789,21
-10.573,8.2789,22
-10.573,8.2789,23
-11.1903,7.8769,23
-11.1903,7.8769,24
-10.573,8.2789,24
-11.1903,7.8769,25
-10.573,8.2789,25
-10.573,8.2789,26
-10.573,8.2789,27
-11.1903,7.8769,27
-11.1903,7.8769,28
-10.573,8.2789,28
-11.7383,7.9647,28
-11.1903,7.8769,29
-10.573,8.2789,29
-10.573,8.2789,30
-11.1903,7.8769,30
-11.1903,7.8769,31
-10.573,8.2789,31
-11.1903,7.8769,32
-10.573,8.2789,32
-10.573,8.2789,33
-11.1903,7.8769,33
-10.573,8.2789,34
-11.1903,7.8769,34
-11.1903,7.8769,35
-10.573,8.2789,35
-13.2333,8.4833,35
-11.1903,7.8769,36
-10.573,8.2789,36
-11.0224,8.7055,37
-10.573,8.2789,37
-11.1903,7.8769,37
-11.1903,7.8769,38
-10.573,8.2789,38
-11.7383,7.9647,38
-11.0224,8.7055,38
-11.1903,7.8769,39
-10.573,8.2789,39
-10.573,8.2789,40
-11.1903,7.8769,40
-10.573,8.2789,41
-11.1903,7.8769,41
-11.0224,8.7055,41
-11.1903,7.8769,42
-10.573,8.2789,42
-11.7383,7.9647,42
-12.7833,8.7667,42
-12.4317,8.159,42
-11.1903,7.8769,43
-10.573,8.2789,43
-13.2333,8.4833,44
-10.573,8.2789,44
-11.7383,7.9647,44
-11.1903,7.8769,44
-11.1903,7.8769,45
-10.573,8.2789,45
-11.7383,7.9647,45
-10.573,8.2789,46
-12.7833,8.7667,46
-11.1903,7.8769,46
-11.1903,7.8769,47
-10.573,8.2789,47
-11.0224,8.7055,48
-10.573,8.2789,48
-13.2333,8.4833,48
-13.2333,8.4833,49
-10.573,8.2789,49
-11.1903,7.8769,49
-11.1903,7.8769,50
-10.573,8.2789,50
-12.505,7.5264,51
-10.573,8.2789,51
-11.1903,7.8769,51
-10.573,8.2789,52
-11.1903,7.8769,52
-11.7383,7.9647,53
-10.573,8.2789,53
-11.1903,7.8769,53
-11.1903,7.8769,54
-10.573,8.2789,54
-11.1903,7.8769,55
-11.0224,8.7055,55
-10.573,8.2789,55
-12.7833,8.7667,56
-11.7383,7.9647,56
-10.573,8.2789,56
-11.1903,7.8769,56
-11.7383,7.9647,57
-11.1903,7.8769,57
-13.2333,8.4833,57
-11.1903,7.8769,58
-13.2333,8.4833,58
-11.7383,7.9647,58
-12.4317,8.159,58
-10.573,8.2789,59
-11.1903,7.8769,59
-11.75,9.05,60
-11.1903,7.8769,60
-11.7383,7.9647,60
-13.2333,8.4,60
-12.7833,8.7667,60
-11.1903,7.8769,61
-11.75,9.05,61
-10.573,8.2789,61
-10.573,8.2789,62
-12.7833,8.7667,62
-11.1903,7.8769,62
-11.8,8.7,62
-11.1903,7.8769,63
-11.0224,8.7055,63
-11.7383,7.9647,63
-10.573,8.2789,63
-11.1903,7.8769,64
-11.7383,7.9647,64
-10.573,8.2789,64
-11.0224,8.7055,65
-10.573,8.2789,65
-11.1903,7.8769,65
-12.7833,8.7667,65
-11.7383,7.9647,65
-11.1903,7.8769,66
-11.7383,7.9647,66
-12.7833,8.7667,66
-11.1903,7.8769,67
-12.4317,8.159,67
-10.573,8.2789,67
-12.4317,8.159,68
-11.75,9.05,68
-12.7833,8.7667,68
-11.7383,7.9647,68
-11.1903,7.8769,68
-11.7181,7.3506,68
-11.7181,7.3506,69
-11.1903,7.8769,69
-11.7383,7.9647,69
-13.2333,8.4833,70
-10.573,8.2789,70
-12.7833,8.7667,70
-11.1903,7.8769,70
-12.4317,8.159,70
-11.7383,7.9647,70
-11.1903,7.8769,71
-11.7383,7.9647,71
-13.2333,8.4833,71
-12.7833,8.7667,71
-11.7383,7.9647,72
-12.7833,8.7667,72
-11.1903,7.8769,72
-11.7181,7.3506,72
-11.1903,7.8769,73
-12.4317,8.159,73
-13.2333,8.4,73
-13.2333,8.4833,73
-10.573,8.2789,73
-11.7383,7.9647,74
-11.1903,7.8769,74
-12.7833,8.7667,74
-13.2333,8.4833,74
-11.1903,7.8769,75
-11.7383,7.9647,75
-11.75,9.05,75
-13.2333,8.4833,76
-11.1903,7.8769,76
-11.75,9.05,76
-11.7383,7.9647,76
-11.8,8.7,76
-13.2333,8.4833,77
-11.1903,7.8769,77
-11.1903,7.8769,78
-12.7833,8.7667,78
-11.75,9.05,78
-12.4317,8.159,79
-13.2333,8.4,79
-11.1903,7.8769,79
-12.7833,8.7667,79
-11.75,9.05,80
-11.1903,7.8769,80
-13.2333,8.4833,81
-11.1903,7.8769,81
-12.7833,8.7667,81
-11.1903,7.8769,82
-13.2333,8.4,83
-11.1903,7.8769,83
-12.7833,8.7667,83
-13.2333,8.4833,83
-11.1903,7.8769,84
-11.8,8.7,84
-12.4317,8.159,85
-13.2333,8.4,85
-11.7383,7.9647,85
-12.7833,8.7667,85
-11.1903,7.8769,85
-13.2333,8.4,86
-11.7383,7.9647,86
-13.2333,8.4833,86
-12.7833,8.7667,86
-11.75,9.05,86
-12.7833,8.7667,87
-12.7833,8.7667,88
-13.2333,8.4833,88
-11.75,9.05,88
-11.1903,7.8769,89
-13.2333,8.4833,89
-12.7833,8.7667,89
-11.7383,7.9647,89
-11.75,9.05,89
-10.573,8.2789,89
-12.7833,8.7667,90
-11.1903,7.8769,90
-13.2333,8.4,90
-11.75,9.05,90
-10.573,8.2789,90
-13.2333,8.4,91
-11.7181,7.3506,91
-12.4317,8.159,91
-11.5,9.3333,91
-12.7833,8.7667,91
-11.7383,7.9647,91
-13.2333,8.4833,91
-11.75,9.05,91
-11.1903,7.8769,91
-10.573,8.2789,91
-12.9182,9.125,92
-11.0224,8.7055,92
-11.8,8.7,92
-13.2333,8.4,92
-13.2333,8.4833,92
-10.573,8.2789,92
-11.75,9.05,92
-11.1903,7.8769,92
-12.7833,8.7667,92
-11.1903,7.8769,93
-13.2333,8.4,93
-11.75,9.05,93
-12.7833,8.7667,93
-11.8,8.7,93
-12.4317,8.159,94
-11.75,9.05,94
-12.7833,8.7667,94
-13.2333,8.4833,94
-11.1903,7.8769,94
-10.573,8.2789,94
-11.7383,7.9647,95
-10.573,8.2789,95
-11.1903,7.8769,95
-12.7833,8.7667,95
-13.2333,8.4833,95
-13.2333,8.4,95
-11.75,9.05,95
-13.2333,8.4833,96
-13.2333,8.4,96
-11.1903,7.8769,96
-11.7383,7.9647,96
-11.75,9.05,96
-10.573,8.2789,96
-10.573,8.2789,97
-13.2333,8.4,97
-13.2333,8.4833,97
-11.8,8.7,97
-11.1903,7.8769,97
-12.7833,8.7667,97
-11.7383,7.9647,97
-11.0224,8.7055,97
-11.0224,8.7055,98
-11.8,8.7,98
-10.573,8.2789,98
-11.7181,7.3506,98
-13.2333,8.4,98
-12.7833,8.7667,98
-11.1903,7.8769,98
-11.75,9.05,98
-12.7833,8.7667,99
-11.1903,7.8769,99
-11.7383,7.9647,99
-13.2333,8.4833,99
-11.75,9.05,99
-10.573,8.2789,99
-12.4317,8.159,99
-11.8,8.7,99
-10.573,8.2789,100
-11.75,9.05,100
-13.2333,8.4833,100
-12.4317,8.159,100
-11.0224,8.7055,100
-11.1903,7.8769,100
-12.7833,8.7667,100
-13.2333,8.4,100
-11.8,8.7,100
-10.573,8.2789,101
-11.7383,7.9647,101
-11.7181,7.3506,101
-13.2333,8.4833,101
-11.1903,7.8769,101
-12.7833,8.7667,101
-11.0224,8.7055,101
-11.1903,7.8769,102
-11.7383,7.9647,102
-12.7833,8.7667,102
-13.2333,8.4,102
-13.2333,8.4833,102
-10.573,8.2789,102
-11.75,9.05,103
-11.8,8.7,103
-13.2333,8.4833,103
-13.2333,8.4,103
-12.4317,8.159,103
-11.7383,7.9647,103
-11.1903,7.8769,103
-12.7833,8.7667,103
-12.7833,8.7667,104
-11.1903,7.8769,104
-11.7181,7.3506,104
-13.2333,8.4,104
-13.2333,8.4833,104
-11.75,9.05,104
-11.8,8.7,104
-12.4317,8.159,105
-10.573,8.2789,105
-11.0224,8.7055,105
-11.7383,7.9647,105
-11.8,8.7,105
-11.75,9.05,105
-13.2333,8.4833,105
-12.7833,8.7667,105
-11.1903,7.8769,105
-11.75,9.05,106
-11.7383,7.9647,106
-11.1903,7.8769,106
-10.573,8.2789,106
-13.2333,8.4,106
-13.2333,8.4833,106
-12.7833,8.7667,106
-11.0224,8.7055,106
-11.1903,7.8769,107
-11.7383,7.9647,107
-11.0224,8.7055,107
-10.573,8.2789,107
-12.7833,8.7667,107
-13.2333,8.4,107
-11.75,9.05,107
-11.8,8.7,107
-11.8,8.7,108
-12.4317,8.159,108
-11.0224,8.7055,108
-13.2333,8.4,108
-12.7833,8.7667,108
-11.7383,7.9647,108
-11.1903,7.8769,108
-11.75,9.05,108
-13.2333,8.4833,108
-10.573,8.2789,108
-11.1903,7.8769,109
-12.7833,8.7667,109
-11.8,8.7,109
-11.75,9.05,109
-13.2333,8.4,109
-11.0224,8.7055,109
-11.7383,7.9647,109
-10.573,8.2789,109
-13.2333,8.4833,109
-12.9182,9.125,109
-11.0224,8.7055,110
-11.8,8.7,110
-11.1903,7.8769,110
-13.2333,8.4833,110
-10.573,8.2789,110
-11.7383,7.9647,110
-11.75,9.05,110
-12.7833,8.7667,110
-13.2333,8.4,110
-12.7833,8.7667,111
-12.4317,8.159,111
-11.1903,7.8769,111
-13.2333,8.4833,111
-11.75,9.05,111
-13.2333,8.4,111
-11.7383,7.9647,111
-12.4317,8.159,112
-11.75,9.05,112
-11.1903,7.8769,112
-12.7833,8.7667,112
-13.2333,8.4,112
-13.2333,8.4833,112
-11.7383,7.9647,112
-11.8,8.7,112
-12.505,7.5264,112
-13.2333,8.4833,113
-11.8,8.7,113
-10.573,8.2789,113
-11.1903,7.8769,113
-12.505,7.5264,113
-11.75,9.05,113
-12.7833,8.7667,113
-11.0224,8.7055,114
-13.2333,8.4,114
-12.9182,9.125,114
-11.7383,7.9647,114
-11.1903,7.8769,114
-11.75,9.05,114
-12.7833,8.7667,114
-11.8,8.7,114
-13.2333,8.4833,114
-12.4317,8.159,114
-12.4317,8.159,115
-13.2333,8.4833,115
-12.7833,8.7667,115
-10.573,8.2789,115
-11.8,8.7,115
-11.1903,7.8769,115
-11.75,9.05,115
-11.0224,8.7055,115
-13.2333,8.4,115
-12.7833,8.7667,116
-12.9182,9.125,116
-12.4317,8.159,116
-11.0224,8.7055,116
-11.8,8.7,116
-13.2333,8.4833,116
-13.2333,8.4,116
-11.75,9.05,116
-13.2333,8.4,117
-12.7833,8.7667,117
-13.2333,8.4833,117
-11.75,9.05,117
-12.4317,8.159,117
-11.1903,7.8769,117
-11.8,8.7,117
-11.0224,8.7055,118
-12.9182,9.125,118
-11.7383,7.9647,118
-11.1903,7.8769,118
-11.75,9.05,118
-13.2333,8.4833,118
-11.8,8.7,118
-13.2333,8.4,118
-12.4317,8.159,118
-12.7833,8.7667,118
-13.2333,8.4833,119
-13.2333,8.4,119
-11.75,9.05,119
-11.1903,7.8769,119
-12.4317,8.159,119
-11.7181,7.3506,119
-11.8,8.7,119
-12.9182,9.125,119
-12.7833,8.7667,119
-11.0224,8.7055,119
-11.1903,7.8769,120
-12.4317,8.159,120
-12.9182,9.125,120
-11.0224,8.7055,120
-11.7383,7.9647,120
-11.75,9.05,120
-11.8,8.7,120
-12.7833,8.7667,120
-13.2333,8.4,120
-13.2333,8.4833,120
-11.7181,7.3506,120
-11.7383,7.9647,121
-11.0224,8.7055,121
-12.9182,9.125,121
-11.8,8.7,121
-11.7181,7.3506,121
-11.1903,7.8769,121
-11.75,9.05,121
-12.7833,8.7667,121
-13.2333,8.4,121
-13.2333,8.4833,121
-12.4317,8.159,121
-11.8,8.7,122
-12.4317,8.159,122
-11.0224,8.7055,122
-11.1903,7.8769,122
-13.2333,8.4833,122
-11.75,9.05,122
-12.7833,8.7667,122
-13.2333,8.4,122
-13.2333,8.4833,123
-13.2333,8.4,123
-11.75,9.05,123
-11.0224,8.7055,123
-11.7383,7.9647,123
-12.7833,8.7667,123
-12.9182,9.125,123
-11.1903,7.8769,123
-12.4317,8.159,124
-11.7383,7.9647,124
-11.75,9.05,124
-11.1903,7.8769,124
-12.7833,8.7667,124
-13.2333,8.4,124
-11.8,8.7,124
-13.2333,8.4833,124
-10.573,8.2789,125
-11.7181,7.3506,125
-11.75,9.05,125
-11.8,8.7,125
-12.4317,8.159,125
-13.2333,8.4833,125
-12.7833,8.7667,125
-13.2333,8.4,125
-12.9182,9.125,125
-12.7833,8.7667,126
-11.0224,8.7055,126
-12.4317,8.159,126
-11.1903,7.8769,126
-10.573,8.2789,126
-11.7181,7.3506,126
-11.8,8.7,126
-12.9182,9.125,126
-11.7383,7.9647,126
-11.75,9.05,126
-13.2333,8.4833,126
-13.2333,8.4,126
-11.1903,7.8769,127
-10.573,8.2789,127
-11.7383,7.9647,127
-12.4317,8.159,127
-11.8,8.7,127
-12.7833,8.7667,127
-11.75,9.05,127
-13.2333,8.4,127
-13.2333,8.4833,127
-11.0224,8.7055,127
-11.1903,7.8769,128
-11.0224,8.7055,128
-11.7383,7.9647,128
-12.4317,8.159,128
-12.7833,8.7667,128
-10.573,8.2789,128
-12.9182,9.125,128
-11.8,8.7,128
-11.75,9.05,128
-13.2333,8.4,128
-13.2333,8.4833,128
-12.4317,8.159,129
-11.0224,8.7055,129
-11.7181,7.3506,129
-11.8,8.7,129
-12.7833,8.7667,129
-11.75,9.05,129
-13.2333,8.4,129
-13.2333,8.4833,129
-11.1903,7.8769,129
-11.8,8.7,130
-13.2333,8.4,130
-12.7833,8.7667,130
-11.75,9.05,130
-11.0224,8.7055,130
-11.1903,7.8769,130
-11.7383,7.9647,130
-12.4317,8.159,130
-13.2333,8.4833,130
-11.1903,7.8769,131
-11.7383,7.9647,131
-11.8,8.7,131
-12.4317,8.159,131
-12.7833,8.7667,131
-13.2333,8.4833,131
-11.75,9.05,131
-10.573,8.2789,131
-13.2333,8.4,131
-11.7181,7.3506,132
-11.8,8.7,132
-12.4317,8.159,132
-11.0224,8.7055,132
-10.573,8.2789,132
-11.7383,7.9647,132
-11.75,9.05,132
-12.7833,8.7667,132
-12.9182,9.125,132
-13.2333,8.4,132
-13.2333,8.4833,132
-11.1903,7.8769,132
-13.2333,8.4833,133
-11.8,8.7,133
-11.7181,7.3506,133
-11.75,9.05,133
-12.7833,8.7667,133
-11.1903,7.8769,133
-12.4317,8.159,133
-13.2333,8.4,133
-12.9182,9.125,133
-13.2333,8.4,134
-13.2333,8.4833,134
-12.7833,8.7667,134
-11.75,9.05,134
-12.4317,8.159,134
-11.7383,7.9647,134
-11.1903,7.8769,134
-11.5,9.3333,134
-11.8,8.7,134
-11.0224,8.7055,135
-11.75,9.05,135
-11.8,8.7,135
-12.4317,8.159,135
-12.7833,8.7667,135
-13.2333,8.4,135
-11.7383,7.9647,135
-13.2333,8.4833,135
-13.2333,8.4833,136
-11.8,8.7,136
-11.75,9.05,136
-12.4317,8.159,136
-12.7833,8.7667,136
-11.7383,7.9647,136
-11.1903,7.8769,136
-11.0224,8.7055,136
-13.2333,8.4,136
-12.4317,8.159,137
-11.7383,7.9647,137
-11.0224,8.7055,137
-13.2333,8.4833,137
-12.7833,8.7667,137
-11.5,9.3333,137
-11.75,9.05,137
-11.8,8.7,137
-13.2333,8.4,137
-12.9182,9.125,137
-11.1903,7.8769,137
-11.0224,8.7055,138
-12.4317,8.159,138
-11.1903,7.8769,138
-11.7383,7.9647,138
-11.8,8.7,138
-13.2333,8.4833,138
-12.7833,8.7667,138
-13.2333,8.4,138
-11.75,9.05,138
-11.1903,7.8769,139
-13.2333,8.4,139
-12.4317,8.159,139
-11.7383,7.9647,139
-10.573,8.2789,139
-13.2333,8.4833,139
-12.7833,8.7667,139
-11.75,9.05,139
-11.8,8.7,139
-13.2333,8.4,140
-13.2333,8.4833,140
-11.0224,8.7055,140
-12.4317,8.159,140
-12.7833,8.7667,140
-10.573,8.2789,140
-11.5,9.3333,140
-12.9182,9.125,140
-11.1903,7.8769,140
-11.7383,7.9647,140
-11.75,9.05,140
-11.8,8.7,140
-11.1903,7.8769,141
-13.2333,8.4833,141
-13.2333,8.4,141
-12.7833,8.7667,141
-11.5,9.3333,141
-11.7383,7.9647,141
-11.75,9.05,141
-11.8,8.7,141
-11.0224,8.7055,142
-11.1903,7.8769,142
-10.573,8.2789,142
-12.4317,8.159,142
-13.2333,8.4,142
-11.5,9.3333,142
-11.7383,7.9647,142
-12.505,7.5264,142
-11.75,9.05,142
-11.8,8.7,142
-13.2333,8.4833,142
-12.7833,8.7667,142
-12.4317,8.159,143
-11.8,8.7,143
-12.7833,8.7667,143
-13.2333,8.4,143
-10.573,8.2789,143
-11.7383,7.9647,143
-11.5,9.3333,143
-11.75,9.05,143
-13.2333,8.4833,143
-11.1903,7.8769,143
-11.8,8.7,144
-12.4317,8.159,144
-11.7181,7.3506,144
-10.573,8.2789,144
-11.1903,7.8769,144
-11.7383,7.9647,144
-11.75,9.05,144
-13.2333,8.4,144
-12.7833,8.7667,144
-13.2333,8.4833,144
-11.5,9.3333,145
-11.0224,8.7055,145
-10.573,8.2789,145
-11.8,8.7,145
-12.7833,8.7667,145
-11.7383,7.9647,145
-11.75,9.05,145
-13.2333,8.4833,145
-13.2333,8.4,145
-12.4317,8.159,145
-10.573,8.2789,146
-11.7181,7.3506,146
-12.7833,8.7667,146
-11.8,8.7,146
-12.4317,8.159,146
-11.5,9.3333,146
-11.1903,7.8769,146
-11.7383,7.9647,146
-11.75,9.05,146
-13.2333,8.4833,146
-13.2333,8.4,146
-11.0224,8.7055,147
-12.7833,8.7667,147
-11.8,8.7,147
-10.573,8.2789,147
-11.5,9.3333,147
-11.1903,7.8769,147
-11.7383,7.9647,147
-11.75,9.05,147
-13.2333,8.4833,147
-13.2333,8.4,147
-12.4317,8.159,147
-10.573,8.2789,148
-11.8,8.7,148
-12.7833,8.7667,148
-11.5,9.3333,148
-11.1903,7.8769,148
-11.7383,7.9647,148
-11.75,9.05,148
-13.2333,8.4,148
-13.2333,8.4833,148
-11.0224,8.7055,149
-11.7181,7.3506,149
-10.573,8.2789,149
-11.8,8.7,149
-12.4317,8.159,149
-11.5,9.3333,149
-11.1903,7.8769,149
-11.7383,7.9647,149
-11.75,9.05,149
-12.7833,8.7667,149
-13.2333,8.4833,149
-13.2333,8.4,149
-11.8,8.7,150
-12.7833,8.7667,150
-13.2333,8.4,150
-11.7383,7.9647,150
-10.573,8.2789,150
-12.9182,9.125,150
-11.1903,7.8769,150
-11.75,9.05,150
-13.2333,8.4833,150
-12.4317,8.159,151
-11.7181,7.3506,151
-11.0224,8.7055,151
-11.8,8.7,151
-11.5,9.3333,151
-11.7383,7.9647,151
-11.75,9.05,151
-13.2333,8.4,151
-12.7833,8.7667,151
-13.2333,8.4833,151
-11.1903,7.8769,151
-12.4317,8.159,152
-11.0224,8.7055,152
-12.7833,8.7667,152
-10.573,8.2789,152
-11.8,8.7,152
-11.5,9.3333,152
-11.1903,7.8769,152
-12.9182,9.125,152
-11.7383,7.9647,152
-11.75,9.05,152
-13.2333,8.4833,152
-13.2333,8.4,152
-11.7383,7.9647,153
-11.1903,7.8769,153
-11.8,8.7,153
-12.7833,8.7667,153
-10.573,8.2789,153
-12.4317,8.159,153
-11.75,9.05,153
-13.2333,8.4,153
-13.2333,8.4833,153
-11.7181,7.3506,154
-11.1903,7.8769,154
-12.7833,8.7667,154
-11.8,8.7,154
-10.573,8.2789,154
-12.4317,8.159,154
-11.7383,7.9647,154
-11.75,9.05,154
-13.2333,8.4,154
-13.2333,8.4833,154
-11.5,9.3333,154
-11.1903,7.8769,155
-11.75,9.05,155
-13.2333,8.4,155
-12.9182,9.125,155
-10.573,8.2789,155
-11.8,8.7,155
-12.7833,8.7667,155
-11.7181,7.3506,155
-13.2333,8.4833,155
-13.2333,8.4,156
-12.7833,8.7667,156
-12.4317,8.159,156
-11.7181,7.3506,156
-11.8,8.7,156
-11.0224,8.7055,156
-12.9182,9.125,156
-11.7383,7.9647,156
-11.5,9.3333,156
-11.75,9.05,156
-13.2333,8.4833,156
-12.4317,8.159,157
-11.8,8.7,157
-12.7833,8.7667,157
-13.2333,8.4833,157
-10.573,8.2789,157
-11.5,9.3333,157
-12.9182,9.125,157
-11.1903,7.8769,157
-11.7383,7.9647,157
-11.75,9.05,157
-13.2333,8.4,157
-12.4317,8.159,158
-11.1903,7.8769,158
-13.2333,8.4833,158
-11.8,8.7,158
-12.7833,8.7667,158
-10.573,8.2789,158
-11.5,9.3333,158
-12.9182,9.125,158
-13.2333,8.4,158
-11.75,9.05,158
-11.7383,7.9647,158
-11.1903,7.8769,159
-13.2333,8.4833,159
-11.75,9.05,159
-13.2333,8.4,159
-11.7383,7.9647,159
-11.5,9.3333,159
-12.4317,8.159,159
-11.7181,7.3506,159
-10.573,8.2789,159
-11.8,8.7,159
-13.2333,8.4,160
-12.7833,8.7667,160
-11.0224,8.7055,160
-12.9182,9.125,160
-11.8,8.7,160
-11.1903,7.8769,160
-10.573,8.2789,160
-11.7383,7.9647,160
-11.75,9.05,160
-13.2333,8.4833,160
-11.1903,7.8769,161
-11.0224,8.7055,161
-11.5,9.3333,161
-13.2333,8.4,161
-11.8,8.7,161
-12.4317,8.159,161
-12.9182,9.125,161
-13.2333,8.4833,161
-11.75,9.05,161
-12.7833,8.7667,161
-13.2333,8.4,162
-11.7383,7.9647,162
-11.1903,7.8769,162
-11.0224,8.7055,162
-10.573,8.2789,162
-12.9182,9.125,162
-11.75,9.05,162
-13.2333,8.4833,162
-12.4317,8.159,162
-11.1903,7.8769,163
-13.2333,8.4833,163
-11.75,9.05,163
-12.9182,9.125,163
-12.4317,8.159,163
-10.573,8.2789,163
-11.8,8.7,163
-13.2333,8.4,163
-11.7383,7.9647,163
-11.5,9.3333,163
-12.7833,8.7667,164
-10.573,8.2789,164
-11.7383,7.9647,164
-11.8,8.7,164
-12.4317,8.159,164
-11.0224,8.7055,164
-13.2333,8.4833,164
-12.9182,9.125,164
-11.75,9.05,164
-13.2333,8.4,164
-11.5,9.3333,164
-11.0224,8.7055,165
-11.5,9.3333,165
-11.8,8.7,165
-11.1903,7.8769,165
-10.573,8.2789,165
-12.9182,9.125,165
-13.2333,8.4833,165
-13.2333,8.4,165
-12.7833,8.7667,165
-11.7383,7.9647,165
-11.75,9.05,165
-12.4317,8.159,165
-11.1903,7.8769,166
-13.2333,8.4,166
-11.8,8.7,166
-12.7833,8.7667,166
-10.573,8.2789,166
-11.5,9.3333,166
-13.2333,8.4833,166
-11.7383,7.9647,166
-11.75,9.05,166
-12.4317,8.159,166
-10.573,8.2789,167
-13.2333,8.4,167
-11.75,9.05,167
-12.4317,8.159,167
-11.5,9.3333,167
-11.8,8.7,167
-11.1903,7.8769,167
-12.7833,8.7667,167
-13.2333,8.4833,167
-11.7383,7.9647,167
-12.9182,9.125,168
-11.8,8.7,168
-13.2333,8.4833,168
-11.5,9.3333,168
-12.7833,8.7667,168
-11.7383,7.9647,168
-11.75,9.05,168
-12.4317,8.159,168
-13.2333,8.4,168
-11.1903,7.8769,168
-11.1903,7.8769,169
-11.5,9.3333,169
-11.0224,8.7055,169
-11.8,8.7,169
-10.573,8.2789,169
-12.4317,8.159,169
-13.2333,8.4833,169
-12.7833,8.7667,169
-11.75,9.05,169
-13.2333,8.4,169
-11.7383,7.9647,169
-11.1903,7.8769,170
-11.8,8.7,170
-12.7833,8.7667,170
-11.7383,7.9647,170
-11.5,9.3333,170
-13.2333,8.4,170
-12.4317,8.159,170
-13.2333,8.4833,170
-11.75,9.05,170
-11.8,8.7,171
-12.7833,8.7667,171
-12.4317,8.159,171
-11.5,9.3333,171
-11.75,9.05,171
-13.2333,8.4833,171
-13.2333,8.4,171
-11.7383,7.9647,171
-12.4317,8.159,172
-11.8,8.7,172
-11.0224,8.7055,172
-11.7181,7.3506,172
-11.5,9.3333,172
-13.2333,8.4833,172
-11.75,9.05,172
-13.2333,8.4,172
-11.7383,7.9647,172
-12.7833,8.7667,172
-11.1903,7.8769,173
-11.0224,8.7055,173
-11.8,8.7,173
-12.4317,8.159,173
-11.7383,7.9647,173
-13.2333,8.4,173
-13.2333,8.4833,173
-12.7833,8.7667,173
-11.5,9.3333,173
-11.75,9.05,173
-11.5,9.3333,174
-11.7383,7.9647,174
-11.0224,8.7055,174
-12.4317,8.159,174
-11.8,8.7,174
-12.9182,9.125,174
-10.573,8.2789,174
-12.505,7.5264,174
-11.75,9.05,174
-13.2333,8.4,174
-13.2333,8.4833,174
-12.7833,8.7667,174
-11.8,8.7,175
-12.9182,9.125,175
-12.7833,8.7667,175
-10.573,8.2789,175
-12.4317,8.159,175
-11.75,9.05,175
-11.7383,7.9647,175
-13.2333,8.4,175
-13.2333,8.4833,175
-11.5,9.3333,175
-13.2333,8.4,176
-11.8,8.7,176
-11.75,9.05,176
-11.7383,7.9647,176
-12.4317,8.159,176
-11.0224,8.7055,176
-13.2333,8.4833,176
-12.7833,8.7667,176
-11.1903,7.8769,176
-11.8,8.7,177
-11.7383,7.9647,177
-11.0224,8.7055,177
-11.5,9.3333,177
-12.7833,8.7667,177
-13.2333,8.4,177
-11.75,9.05,177
-13.2333,8.4833,177
-11.0224,8.7055,178
-11.1903,7.8769,178
-12.9182,9.125,178
-10.573,8.2789,178
-12.4317,8.159,178
-11.5,9.3333,178
-13.2333,8.4,178
-11.8,8.7,178
-13.2333,8.4833,178
-11.7383,7.9647,178
-11.75,9.05,178
-11.8,8.7,179
-12.9182,9.125,179
-12.7833,8.7667,179
-11.0224,8.7055,179
-10.573,8.2789,179
-11.7383,7.9647,179
-11.5,9.3333,179
-13.2333,8.4,179
-13.2333,8.4833,179
-11.75,9.05,179
-12.4317,8.159,179
-12.9182,9.125,180
-11.8,8.7,180
-13.2333,8.4833,180
-11.75,9.05,180
-11.7383,7.9647,180
-11.1903,7.8769,180
-13.2333,8.4,180
-12.4317,8.159,180
-11.0224,8.7055,180
-12.7833,8.7667,180
-12.9182,9.125,181
-11.0224,8.7055,181
-12.7833,8.7667,181
-11.1903,7.8769,181
-11.8,8.7,181
-10.573,8.2789,181
-12.4317,8.159,181
-11.75,9.05,181
-13.2333,8.4833,181
-13.2333,8.4,181
-11.7383,7.9647,181
-12.9182,9.125,182
-13.2333,8.4,182
-12.7833,8.7667,182
-11.8,8.7,182
-11.1903,7.8769,182
-13.2333,8.4833,182
-11.7383,7.9647,182
-11.75,9.05,182
-11.0224,8.7055,183
-13.2333,8.4,183
-13.2333,8.4833,183
-12.9182,9.125,183
-12.7833,8.7667,183
-11.5,9.3333,183
-11.8,8.7,183
-11.7383,7.9647,183
-11.75,9.05,183
-10.573,8.2789,183
-11.1903,7.8769,184
-11.75,9.05,184
-11.7383,7.9647,184
-11.8,8.7,184
-13.2333,8.4833,184
-11.0224,8.7055,184
-11.5,9.3333,184
-13.2333,8.4,184
-12.9182,9.125,184
-12.7833,8.7667,184
-11.0224,8.7055,185
-11.1903,7.8769,185
-12.7833,8.7667,185
-12.9182,9.125,185
-11.7181,7.3506,185
